id,ship_name,voyage_id,date,effy_share,revenue_ss,revenue_cc,eu_revenue,carnival_share,office_supplies,discount_share,exec_folio,cc_fee_ss,cc_fee_direct,meal_charge,parole_fee,cash_advance,cash_paid_onboard
602,GLORY,GL20221226007,12/26/22,"$46,856.13 ","$32,860.00 ","$46,165.00 ",,"($30,029.50)",,,($130.35),($433.39),"($1,015.63)",($560.00),,,
603,GLORY,GL20230102006,1/2/23,"$15,843.74 ","$19,732.00 ","$7,503.00 ",,"($10,349.30)",,,($152.66),($244.23),($165.07),($480.00),,,
604,GLORY,GL20230115007,1/15/23,"$61,141.35 ","$54,247.00 ","$48,642.00 ",,"($39,097.82)",,,($285.99),($733.72),"($1,070.12)",($560.00),,,
605,GLORY,GL20230122007,1/22/23,"$37,826.94 ","$18,998.00 ","$45,183.00 ",,"($24,388.78)",,,($142.21),($269.04),($994.03),($560.00),,,
606,GLORY,GL20221218008,12/18/22,"$31,161.19 ","$41,943.00 ","$10,830.00 ",,"($20,053.74)",,,($160.12),($519.69),($238.26),($640.00),,,
607,GLORY,GL20230205007,2/5/23,"$80,552.01 ","$54,800.00 ","$80,155.00 ",,"($51,282.90)",,,($206.45),($730.23),"($1,763.41)",($420.00),,,
608,GLORY,GL20230219007,2/19/23,"$54,329.05 ","$73,633.00 ","$17,605.00 ",,"($34,670.44)",,,($249.59),"($1,041.61)",($387.31),($560.00),,,
609,GLORY,GL20230312007,3/12/23,"$60,780.89 ","$15,437.00 ","$87,598.00 ",,"($39,153.30)",,,($407.44),($206.21),"($1,927.16)",($560.00),,,
610,GLORY,GL20230226007,2/26/23,"$49,197.92 ","$65,528.00 ","$17,060.00 ",,"($31,383.44)",,,($188.47),($882.85),($375.32),($560.00),,,
611,GLORY,GL20230319007,3/19/23,"$34,878.72 ","$33,650.00 ","$25,402.00 ",,"($22,439.76)",,,($154.66),($460.02),($558.84),($560.00),,,
612,GLORY,GL20230129007,1/29/23,"$42,942.44 ","$28,031.00 ","$44,634.00 ",,"($27,612.70)",,,($248.69),($359.22),($981.95),($520.00),,,
613,GLORY,GL20230108007,1/8/23,"$77,651.82 ","$68,420.00 ","$61,926.00 ",,"($49,531.48)",,,($264.03),($976.30),"($1,362.37)",($560.00),,,
614,GLORY,GL20230212007,2/12/23,"$42,051.36 ","$35,707.00 ","$35,321.00 ",,"($26,990.64)",,,($149.17),($499.77),($777.06),($560.00),,,
615,GLORY,GL20230326007,3/26/23,"$46,944.95 ","$48,716.00 ","$30,241.00 ",,"($30,003.66)",,,($166.83),($616.26),($665.30),($560.00),,,
616,GLORY,GL20230402007,4/2/23,"$40,834.30 ","$60,056.00 ","$8,497.00 ",,"($26,050.14)",,,($150.16),($771.47),($186.93),($560.00),,,
617,GLORY,GL20230409007,4/9/23,"$71,679.11 ","$64,603.00 ","$55,850.00 ",,"($45,772.14)",,,($347.50),($865.55),"($1,228.70)",($560.00),,,
618,HORIZON,HZ20220903008,9/3/22,($824.00),,,,,,,,,,($824.00),,,
619,HORIZON,HZ20220911006,9/11/22,"$74,417.15 ","$72,078.00 ","$52,419.00 ",,"($47,308.86)",,,($59.78),($950.48),"($1,142.73)",($618.00),,,
620,HORIZON,HZ20220917008,9/17/22,"$103,534.68 ","$104,754.00 ","$68,375.00 ",,"($65,789.02)",,,($13.44),"($1,477.28)","($1,490.58)",($824.00),,,
621,HORIZON,HZ20220925006,9/25/22,"$31,983.17 ","$37,060.00 ","$17,077.00 ",,"($20,572.06)",,,($84.61),($506.88),($372.28),($618.00),,,
622,HORIZON,HZ20221001008,10/10/22,"$62,894.39 ","$71,619.00 ","$33,989.00 ",,"($40,131.04)",,,($41.18),($976.43),($740.96),($824.00),,,
623,HORIZON,HZ20221009006,10/9/22,"$56,459.94 ","$42,919.00 ","$51,988.00 ",,"($36,064.66)",,,($73.33),($557.73),"($1,133.34)",($618.00),,,
624,HORIZON,HZ20221015008,10/15/22,"$82,731.48 ","$99,817.00 ","$38,668.00 ",,"($52,624.30)",,,($70.70),"($1,391.56)",($842.96),($824.00),,,
625,HORIZON,HZ20221023006,10/23/22,"$61,726.34 ","$76,323.00 ","$26,900.00 ",,"($39,224.74)",,,($92.16),($975.34),($586.42),($618.00),,,
626,HORIZON,HZ20221029008,10/29/22,"$99,004.35 ","$101,802.00 ","$63,843.00 ",,"($62,945.10)",,,($25.92),"($1,453.85)","($1,391.78)",($824.00),,,
627,HORIZON,HZ20221106006,11/6/22,"$34,140.79 ","$32,731.00 ","$25,022.00 ",,"($21,946.14)",,,($84.96),($417.63),($545.48),($618.00),,,
628,HORIZON,HZ20221112008,11/12/22,"$86,110.21 ","$99,707.00 ","$44,544.00 ",,"($54,815.38)",,,($73.81),"($1,456.54)",($971.06),($824.00),,,
629,HORIZON,HZ20221120006,11/20/22,"$55,372.28 ","$49,976.00 ","$42,989.00 ",,"($35,326.70)",,,($80.16),($630.70),($937.16),($618.00),,,
630,HORIZON,HZ20221126008,11/26/22,"$60,241.59 ","$49,638.00 ","$51,903.00 ",,"($38,585.58)",,,($69.25),($689.09),"($1,131.49)",($824.00),,,
631,HORIZON,HZ20221204006,12/4/22,"$42,255.66 ","$48,220.00 ","$22,680.00 ",,"($26,942.00)",,,($25.33),($618.05),($498.96),($560.00),,,
632,HORIZON,HZ20221210008,12/10/22,"$69,746.92 ","$45,579.00 ","$71,847.00 ",,"($44,621.88)",,,($50.06),($626.51),"($1,580.63)",($800.00),,,
633,HORIZON,HZ20221218006,12/18/22,"$34,140.32 ","$31,039.00 ","$26,655.00 ",,"($21,946.14)",,$22.42 ,($50.77),($392.78),($586.41),($600.00),,,
634,HORIZON,HZ20221224006,12/24/22,"$44,052.82 ","$32,837.00 ","$41,442.00 ",,"($28,226.02)",,,($47.77),($440.67),($911.72),($600.00),,,
635,HORIZON,HZ20221230008,12/30/22,"$49,019.71 ","$57,287.00 ","$25,405.00 ",,"($31,422.96)",,,($44.88),($845.54),($558.91),($800.00),,,
636,HORIZON,HZ20230107008,1/7/23,"$88,812.48 ","$99,522.00 ","$49,165.00 ",,"($56,501.06)",,,($67.57),"($1,424.26)","($1,081.63)",($800.00),,,
637,HORIZON,HZ20230115006,1/15/23,"$37,927.84 ","$38,405.00 ","$25,745.00 ",,"($24,377.00)",,,($183.23),($495.54),($566.39),($600.00),,,
638,HORIZON,HZ20230121008,1/21/23,"$123,736.66 ","$134,264.00 ","$72,280.00 ",,"($78,486.72)",,,($48.00),"($1,882.46)","($1,590.16)",($800.00),,,
639,HORIZON,HZ20230129006,1/29/23,"$25,908.19 ","$18,355.00 ","$25,756.00 ",,"($16,762.18)",,,($36.80),($237.20),($566.63),($600.00),,,
640,HORIZON,HZ20230204008,2/4/23,"$95,561.69 ","$76,046.00 ","$83,988.00 ",,"($60,812.92)",,,($81.68),"($1,089.97)","($1,847.74)",($640.00),,,
641,HORIZON,HZ20230212006,2/12/23,"$35,078.61 ","$36,440.00 ","$22,554.00 ",,"($22,417.72)",,,($43.20),($478.28),($496.19),($480.00),,,
642,HORIZON,HZ20230218008,2/18/23,"$69,420.67 ","$96,064.00 ","$19,977.00 ",,"($44,095.58)",,,($80.00),"($1,365.26)",($439.49),($640.00),,,
643,HORIZON,HZ20230312006,3/12/23,"$60,765.76 ","$68,114.00 ","$33,795.00 ",,"($38,725.42)",,,($188.41),($885.92),($743.49),($600.00),,,
644,HORIZON,HZ20230304008,3/4/23,"$67,121.73 ","$78,039.00 ","$34,970.00 ",,"($42,943.42)",,,($246.19),"($1,128.32)",($769.34),($800.00),,,
645,HORIZON,HZ20230226006,2/26/23,"$49,206.38 ","$61,727.00 ","$20,747.00 ",,"($31,340.12)",,,($39.84),($831.23),($456.43),($600.00),,,
646,HORIZON,HZ20230318008,3/18/23,"$85,354.05 ","$62,355.00 ","$81,294.00 ",,"($54,586.62)",,,($229.56),($890.30),"($1,788.47)",($800.00),,,
647,HORIZON,HZ20230326006,3/26/23,"$45,226.73 ","$47,659.00 ","$28,475.00 ",,"($28,930.92)",,,($163.58),($586.32),($626.45),($600.00),,,
648,HORIZON,HZ20230401008,4/1/23,"$92,495.45 ","$100,485.00 ","$54,635.00 ",,"($58,945.60)",,,($227.44),"($1,449.54)","($1,201.97)",($800.00),,,
649,HORIZON,HZ20230409006,4/9/23,"$46,090.89 ","$39,956.00 ","$37,774.00 ",,"($29,537.40)",,,($155.66),($515.02),($831.03),($600.00),,,
650,LEGEND,LE20221009006,10/9/22,"$88,964.35 ","$92,034.00 ","$57,205.00 ",,"($56,756.04)",,$59.50 ,($367.39),"($1,345.65)","($1,247.07)",($618.00),,,
651,LEGEND,LE20221001008,10/1/22,($824.00),,,,,,,,,,($824.00),,,
652,LEGEND,LE20221015008,10/15/22,"$51,561.25 ","$42,091.00 ","$45,050.00 ",,"($33,113.58)",,,($217.44),($607.44),($982.09),($659.20),,,
653,LEGEND,LE20221023007,10/23/22,"$24,725.37 ","$20,696.00 ","$21,212.00 ",,"($15,925.04)",,,($64.80),($297.77),($462.42),($432.60),,,
654,LEGEND,LE20221030014,10/30/22,"$155,302.99 ","$158,139.00 ","$102,482.00 ",,"($99,088.23)",,$68.75 ,($475.90),"($2,434.92)","($2,234.11)","($1,153.60)",,,
655,LEGEND,LE20221113007,11/13/22,"$27,746.17 ","$33,156.00 ","$13,833.00 ",,"($17,855.82)",,,($51.84),($456.81),($301.56),($576.80),,,
656,LEGEND,LE20221120007,11/20/22,"$44,126.72 ","$42,962.00 ","$31,250.00 ",,"($28,200.56)",,,($32.88),($593.79),($681.25),($576.80),,,
657,LEGEND,LE20221127007,11/27/22,"$42,736.58 ","$56,142.00 ","$15,371.00 ",,"($27,174.94)",,,($51.84),($781.95),($335.09),($432.60),,,
658,LEGEND,LE20221204007,12/4/22,"$49,801.73 ","$45,626.00 ","$38,121.00 ",,"($31,823.86)",,,($67.39),($655.36),($838.66),($560.00),,,
659,LEGEND,LE20221211007,12/11/22,"$37,106.43 ","$52,223.00 ","$10,351.00 ",,"($23,778.12)",,,($174.70),($727.03),($227.72),($560.00),,,
660,LEGEND,LE20221218008,12/18/22,"$73,444.73 ","$49,048.00 ","$74,436.00 ",,"($46,923.92)",,,($103.68),($734.08),"($1,637.59)",($640.00),,,
661,LEGEND,LE20221226007,12/26/22,"$47,236.80 ","$49,096.00 ","$30,328.00 ",,"($30,181.12)",,,($77.76),($701.10),($667.22),($560.00),,,
662,LEGEND,LE20230102006,1/2/23,"$18,130.87 ","$22,010.00 ","$8,930.00 ",,"($11,757.20)",,,($82.08),($293.39),($196.46),($480.00),,,
663,LEGEND,LE20230108014,1/8/23,"$63,671.92 ","$77,907.00 ","$29,750.00 ",,"($40,909.66)",,,($172.80),"($1,128.12)",($654.50),"($1,120.00)",,,
664,LEGEND,LE20230122007,1/22/23,"$47,745.78 ","$54,237.00 ","$26,294.00 ",,"($30,601.78)",,,($288.00),($756.97),($578.47),($560.00),,,
665,LEGEND,LE20230129007,1/29/23,"$37,007.42 ","$33,151.00 ","$29,484.00 ",,"($23,801.30)",,,($177.12),($440.51),($648.65),($560.00),,,
666,LEGEND,LE20230205007,2/5/23,"$23,789.30 ","$26,313.00 ","$14,347.00 ",,"($15,450.80)",,,($172.80),($371.47),($315.63),($560.00),,,
667,LEGEND,LE20230212007,2/12/23,"$34,151.34 ","$43,450.00 ","$14,438.00 ",,"($21,997.44)",,,($230.40),($631.18),($317.64),($560.00),,,
668,LEGEND,LE20230219007,2/19/23,"$35,621.77 ","$25,336.00 ","$35,249.00 ",,"($23,022.30)",,,($259.20),($346.25),($775.48),($560.00),,,
669,LEGEND,LE20230312007,3/12/23,"$38,755.75 ","$35,323.00 ","$30,412.00 ",,"($24,979.30)",,,($248.49),($414.35),($777.11),($560.00),,,
670,LEGEND,LE20230305007,3/5/23,"$53,894.34 ","$81,023.00 ","$9,870.00 ",,"($34,539.34)",,,($532.82),"($1,149.36)",($217.14),($560.00),,,
671,LEGEND,LE20230226007,2/26/23,"$28,755.28 ","$31,914.00 ","$17,058.00 ",,"($18,609.36)",,,($235.44),($436.64),($375.28),($560.00),,,
672,LEGEND,LE20230319007,3/19/23,"$55,209.85 ","$59,464.00 ","$33,563.00 ",,"($35,350.26)",,,($319.60),($848.90),($738.39),($560.00),,,
673,LEGEND,LE20230326007,3/26/23,"$45,814.69 ","$53,672.00 ","$23,509.00 ",,"($29,328.78)",,,($248.32),($712.01),($517.20),($560.00),,,
674,LEGEND,LE20230402007,4/2/23,"$15,330.27 ","$20,664.00 ","$5,945.00 ",,"($10,111.42)",,,($172.80),($303.72),($130.79),($560.00),,,
675,LEGEND,LE20230409007,4/9/23,"$35,790.40 ","$46,243.00 ","$14,432.00 ",,"($23,056.50)",,,($301.53),($649.07),($317.50),($560.00),,,
676,LIBERTY,LI20211231008,12/31/21,"$11,567.98 ","$16,753.00 ","$3,537.00 ",,"($7,710.20)",,,($88.56),($186.95),($77.11),($659.20),,,
677,LIBERTY,LI20211219007,12/19/21,"$20,541.15 ","$22,712.00 ","$12,203.00 ",,"($13,267.70)",,,($81.12),($182.20),($266.03),($576.80),,,
678,LIBERTY,LI20211226005,12/26/21,"$7,062.64 ","$7,242.00 ","$5,259.00 ",,"($4,750.38)",,,($89.04),($72.29),($114.65),($412.00),,,
679,LIBERTY,LI20220122002,1/22/22,($82.40),,,,($82.40),,,,,,,,,
680,LIBERTY,LI20220124004,1/24/22,"$2,763.13 ","$4,900.00 ",,,"($1,862.00)",,,($39.36),($70.71),,($164.80),,,
681,LIBERTY,LI20220131004,1/31/22,"$9,740.53 ","$13,001.00 ","$3,775.00 ",,"($6,374.88)",,,($70.08),($178.61),($82.30),($329.60),,,
682,LIBERTY,LI20220204003,2/4/22,"$8,466.00 ","$7,858.00 ","$6,699.00 ",,"($5,531.66)",,,($48.00),($118.10),($146.04),($247.20),,,
683,LIBERTY,LI20220207004,2/7/22,"$11,865.12 ","$19,592.00 ",$650.00 ,,"($7,691.96)",,,($62.16),($278.99),($14.17),($329.60),,,
684,LIBERTY,LI20220108008,1/8/22,"$30,803.10 ","$23,514.00 ","$28,909.00 ",,"($19,920.74)",,,($141.60),($268.14),($630.22),($659.20),,,
685,LIBERTY,LI20220116006,1/16/22,"$16,134.38 ","$26,994.00 ",,,"($10,257.72)",,,($65.76),($288.94),,($247.20),,,
686,LIBERTY,LI20220211003,2/11/22,"$14,854.39 ","$11,653.00 ","$13,535.00 ",,"($9,571.44)",,,($55.24),($164.67),($295.06),($247.20),,,
687,LIBERTY,LI20220214004,2/14/22,"$5,949.41 ","$7,296.00 ","$3,089.00 ",,"($3,946.30)",,,($25.92),($87.03),($67.34),($309.00),,,
688,LIBERTY,LI20220221004,2/21/22,"$11,855.09 ","$13,607.00 ","$6,400.00 ",,"($7,602.66)",,,($36.24),($188.09),($139.52),($185.40),,,
689,LIBERTY,LI20220225003,2/25/22,"$15,351.18 ","$18,810.00 ","$6,989.00 ",,"($9,803.62)",,,($30.72),($275.72),($152.36),($185.40),,,
690,LIBERTY,LI20220128003,1/28/22,"$6,937.37 ","$10,400.00 ","$1,547.00 ",,"($4,539.86)",,,($43.68),($145.17),($33.72),($247.20),,,
691,LIBERTY,LI20220228004,2/28/22,"$4,511.41 ","$1,690.00 ","$6,445.00 ",,"($3,091.30)",,,($38.88),($23.31),($140.50),($329.60),,,
692,LIBERTY,LI20220304003,3/4/22,"$16,483.92 ","$21,435.00 ","$6,500.00 ",,"($10,615.30)",,,($66.77),($318.31),($141.70),($309.00),,,
693,LIBERTY,LI20220218003,2/18/22,"$27,330.29 ","$21,515.00 ","$24,334.00 ",,"($17,422.62)",,,($80.55),($299.66),($530.48),($185.40),,,
694,LIBERTY,LI20220307004,3/7/22,"$44,044.34 ","$55,465.00 ","$18,039.00 ",,"($27,931.52)",,,($47.04),($758.25),($393.25),($329.60),,,
695,LIBERTY,LI20220311003,3/11/22,"$29,674.29 ","$21,497.00 ","$28,390.00 ",,"($18,957.06)",,,($82.27),($307.28),($618.90),($247.20),,,
696,LIBERTY,LI20220314004,3/14/22,"$26,531.86 ","$19,598.00 ","$25,151.00 ",,"($17,004.62)",,,($65.04),($269.59),($548.29),($329.60),,,
697,LIBERTY,LI20220318003,3/18/22,"$44,243.40 ","$56,184.00 ","$17,969.00 ",,"($28,178.14)",,,($230.52),($862.02),($391.72),($247.20),,,
698,LIBERTY,LI20220321004,3/21/22,"$40,776.99 ","$34,476.00 ","$33,998.00 ",,"($26,020.12)",,,($87.84),($518.29),($741.16),($329.60),,,
699,LIBERTY,LI20220325003,3/25/22,"$40,011.39 ","$40,964.00 ","$26,224.00 ",,"($25,531.44)",,,($171.98),($654.31),($571.68),($247.20),,,
700,LIBERTY,LI20220328004,3/28/22,"$9,426.35 ","$6,269.00 ","$10,135.00 ",,"($6,233.52)",,,($103.92),($89.67),($220.94),($329.60),,,
701,LIBERTY,LI20220401003,4/1/22,"$19,905.06 ","$11,294.00 ","$22,546.00 ",,"($12,859.20)",,,($170.65),($166.39),($491.50),($247.20),,,
702,LIBERTY,LI20220404004,4/4/22,"$10,324.29 ","$14,049.00 ","$3,680.00 ",,"($6,737.02)",,,($58.80),($199.07),($80.22),($329.60),,,
703,LIBERTY,LI20220411004,4/11/22,"$13,003.42 ","$14,753.00 ","$7,552.00 ",,"($8,475.90)",,,($126.48),($204.97),($164.63),($329.60),,,
704,LIBERTY,LI20220415003,4/15/22,"$11,907.96 ","$15,053.00 ","$5,212.00 ",,"($7,700.70)",,,($76.51),($219.01),($113.62),($247.20),,,
705,LIBERTY,LI20220418004,4/18/22,"$5,096.31 ","$6,374.00 ","$2,755.00 ",,"($3,469.02)",,,($86.64),($87.37),($60.06),($329.60),,,
706,LIBERTY,LI20220422003,4/22/22,"$8,694.05 ","$10,725.00 ","$4,200.00 ",,"($5,671.50)",,,($60.72),($159.97),($91.56),($247.20),,,
707,LIBERTY,LI20220425004,4/25/22,"$22,410.77 ","$18,261.00 ","$19,670.00 ",,"($14,413.78)",,,($82.32),($265.72),($428.81),($329.60),,,
708,LIBERTY,LI20220429003,4/29/22,"$14,833.44 ","$16,557.00 ","$8,595.00 ",,"($9,557.76)",,,($73.68),($252.55),($187.37),($247.20),,,
709,LIBERTY,LI20220502004,5/2/22,"$23,829.49 ","$23,814.00 ","$16,477.00 ",,"($15,310.58)",,,($103.92),($358.21),($359.20),($329.60),,,
710,LIBERTY,LI20220506003,5/6/22,"$6,267.59 ","$6,475.00 ","$4,445.00 ",,"($4,149.60)",,,($65.04),($93.67),($96.90),($247.20),,,
711,LIBERTY,LI20220509004,5/9/22,"$19,594.83 ","$15,865.00 ","$17,460.00 ",,"($12,663.50)",,,($96.13),($177.91),($380.63),($412.00),,,
712,LIBERTY,LI20220513003,5/13/22,"$10,037.39 ","$10,390.00 ","$6,838.00 ",,"($6,546.64)",,,($94.56),($153.14),($149.07),($247.20),,,
713,LIBERTY,LI20220516004,5/16/22,"$24,090.53 ","$26,162.00 ","$14,520.00 ",,"($15,459.16)",,,($108.72),($377.45),($316.54),($329.60),,,
714,LIBERTY,LI20220520003,5/20/22,"$27,408.56 ","$35,285.00 ","$10,730.00 ",,"($17,485.70)",,,($112.80),($526.83),($233.91),($247.20),,,
715,LIBERTY,LI20220523004,5/23/22,"$19,810.71 ","$25,988.00 ","$7,624.55 ",,"($12,772.77)",,,($168.85),($364.40),($166.22),($329.60),,,
716,LIBERTY,LI20220527003,5/27/22,"$36,509.32 ","$30,601.00 ","$30,710.00 ",,"($23,298.18)",,,($130.32),($456.50),($669.48),($247.20),,,
717,LIBERTY,LI20220408003,4/8/22,"$33,118.20 ","$27,438.00 ","$28,174.00 ",,"($21,132.56)",,,($88.02),($411.83),($614.19),($247.20),,,
718,LIBERTY,LI20220530004,5/30/22,"$53,897.12 ","$19,567.00 ","$71,048.00 ",,"($34,433.70)",,,($139.21),($266.52),"($1,548.85)",($329.60),,,
719,LIBERTY,LI20220603003,6/3/22,"$15,375.43 ","$15,685.00 ","$10,376.00 ",,"($9,903.18)",,,($84.72),($224.27),($226.20),($247.20),,,
720,LIBERTY,LI20220606004,6/6/22,"$20,724.21 ","$15,456.00 ","$19,595.00 ",,"($13,319.38)",,,($127.44),($205.60),($427.17),($247.20),,,
721,LIBERTY,LI20220610003,6/10/22,"$26,558.07 ","$26,707.00 ","$17,916.00 ",,"($16,956.74)",,,($68.64),($401.78),($390.57),($247.20),,,
722,LIBERTY,LI20220613004,6/13/22,"$24,350.47 ","$7,772.00 ","$33,552.00 ",,"($15,703.12)",,,($104.40),($104.98),($731.43),($329.60),,,
723,LIBERTY,LI20220617003,6/17/22,"$6,549.17 ","$4,295.00 ","$7,085.00 ",,"($4,324.40)",,,($43.20),($61.58),($154.45),($247.20),,,
724,LIBERTY,LI20220620004,6/20/22,"$12,403.73 ","$16,776.00 ","$4,481.00 ",,"($8,077.66)",,,($107.35),($240.97),($97.69),($329.60),,,
725,LIBERTY,LI20220624003,6/24/22,"$22,463.17 ","$19,520.00 ","$18,400.00 ",,"($14,409.60)",,,($110.14),($288.77),($401.12),($247.20),,,
726,LIBERTY,LI20220627004,6/27/22,"$16,289.73 ","$7,719.00 ","$20,163.00 ",,"($10,595.16)",,,($124.37),($103.59),($439.55),($329.60),,,
727,LIBERTY,LI20220701003,7/1/22,"$27,734.00 ","$28,023.25 ","$18,564.00 ",,"($17,703.16)",,,($90.96),($407.23),($404.70),($247.20),,,
728,LIBERTY,LI20220704004,7/4/22,"$14,354.53 ","$14,121.00 ","$10,353.00 ",,"($9,300.12)",,,($73.68),($190.37),($225.70),($329.60),,,
729,LIBERTY,LI20220708003,7/8/22,"$8,812.47 ","$4,008.00 ","$11,253.00 ",,"($5,799.18)",,,($99.60),($57.23),($245.32),($247.20),,,
730,LIBERTY,LI20220711004,7/11/22,"$15,474.63 ","$8,993.80 ","$17,430.00 ",,"($10,077.22)",,$47.60 ,($86.64),($123.34),($379.97),($329.60),,,
731,LIBERTY,LI20220715003,7/15/22,"$8,734.67 ","$6,345.00 ","$8,690.00 ",,"($5,713.30)",,,($60.48),($89.91),($189.44),($247.20),,,
732,LIBERTY,LI20220718004,7/18/22,"$35,095.43 ","$45,509.00 ","$13,298.00 ",,"($22,346.66)",,,($118.80),($626.61),($289.90),($329.60),,,
733,LIBERTY,LI20220722003,7/22/22,"$11,295.18 ","$12,214.00 ","$7,060.00 ",,"($7,339.32)",,$20.00 ,($77.76),($180.63),($153.91),($247.20),,,
734,LIBERTY,LI20220725004,7/25/22,"$16,576.10 ","$19,373.00 ","$8,689.00 ",,"($10,663.56)",,,($39.49),($263.83),($189.42),($329.60),,,
